time,force
0,-81.41570282
1,-24.11887169
1,59.63866043
1,106.1750717
1,131.4468384
1,135.1297302
1,129.8696136
1,120.7584839
1,134.877533
2,166.0258942
2,175.9816895
2,170.0650635
2,162.0628052
2,168.844101
2,187.1984711
2,189.4242096
2,192.5506592
2,198.4672852
2,220.8047638
2,241.2047272
2,241.8892517
3,235.1760101
3,237.9301605
3,258.1459656
3,278.1816406
3,282.9453735
3,283.4777832
3,286.944519
3,294.8787231
3,320.8310242
3,310.5830078
3,301.4598694
4,300.086792
4,329.193573
4,347.9362183
4,361.5748901
4,386.6064758
4,363.8286743
4,361.8911438
4,391.2501221
4,400.1130371
4,423.2071228
4,446.3852539
5,441.7296143
5,455.0240173
5,480.8762512
5,501.1280823
5,482.673645
5,482.405426
5,510.9718018
5,515.6474609
5,539.3139648
5,533.7376099
5,539.1778564
5,576.7832642
6,592.3875122
6,549.7421265
6,546.267395
6,577.4718018
6,613.3078613
6,614.9130859
6,616.2941895
6,632.8751831
6,656.201416
6,670.4926147
6,661.3974609
7,630.2651367
7,644.5122681
7,702.3575439
7,712.1932373
7,751.932312
7,733.1856689
7,706.0484009
7,744.0941772
7,789.6498413
7,807.3596802
7,792.4720459
7,785.3424683
8,819.7213745
8,867.9511108
8,837.295105
8,832.6594849
8,874.2119751
8,858.1154175
8,872.4465942
8,922.0333862
8,958.6580811
8,948.001709
8,930.1798096
9,941.7247925
9,951.4684448
9,1004.329773
9,1050.473877
9,1096.790161
9,1132.305908
9,1106.425659
9,1028.376587
9,1047.511597
9,1082.883301
9,1103.703491
10,1117.846558
10,1124.527832
10,1112.558472
10,1130.604614
10,1181.700562
10,1197.809204
10,1173.782349
10,1182.31311
10,1235.298462
10,1281.174438
10,1260.558228
10,1268.936768
11,1287.639404
11,1276.306641
11,1240.618652
11,1233.753296
11,1298.82019
11,1265.009766
11,1144.659546
11,1147.765991
11,1211.55188
11,1234.381836
11,1223.172974
12,1216.359741
12,1209.049927
12,1143.430664
12,1178.277954
12,1250.95874
12,1245.170288
12,1190.111206
12,1242.536133
12,1275.073608
12,1223.781494
12,1269.469238
12,1265.237915
13,1264.661499
13,1299.192505
13,1284.116699
13,1275.213745
13,1287.05896
13,1240.130249
13,1244.926025
13,1258.484619
13,1283.668335
13,1249.221436
13,1201.323975
14,1204.7146
14,1207.556763
14,1256.094727
14,1263.800781
14,1239.557861
14,1252.5
14,1212.424561
14,1220.683105
14,1244.389648
14,1258.204468
14,1253.821045
15,1286.706787
15,1272.831909
15,1177.25708
15,1167.453369
15,1182.188965
15,1209.158081
15,1224.426025
15,1204.594482
15,1232.976685
15,1257.295776
15,1263.312378
15,1258.608765
16,1251.435181
16,1222.908813
16,1228.481201
16,1219.257935
16,1247.840332
16,1222.084229
16,1221.143433
16,1243.845215
16,1284.22876
16,1236.363403
16,1203.205444
17,1179.278687
17,1263.872925
17,1283.167969
17,1284.833252
17,1272.499634
17,1294.81311
17,1174.607056
17,1139.891846
17,1241.74353
17,1302.022705
17,1282.999878
18,1243.765137
18,1259.517456
18,1228.132935
18,1196.147827
18,1184.718994
18,1232.316162
18,1217.484619
18,1260.430176
18,1279.336914
18,1235.750854
18,1163.026001
18,1234.185669
19,1278.844604
19,1276.150513
19,1254.237305
19,1243.480957
19,1220.402832
19,1221.027344
19,1233.973511
19,1271.558838
19,1179.274658
19,1206.427979
19,1259.817749
20,1232.027954
20,1252.179688
20,1263.008179
20,1257.067505
20,1257.279663
20,1250.402344
20,1245.678589
20,1247.80835
20,1263.352417
20,1222.684692
20,1189.810913
20,1229.369873